product_id,product_name,product_season,ListPurchasePrice,ListSellingPrice
1,SolSommarVentil,Summer,69.63446615664249,75.67054476844832
2,BatteriGrillBevattning,Summer,58.84579426164832,88.99088870309362
3,SommarPumpPool,Summer,86.34538474802713,105.28114544362117
4,ReläFläktVärme,Summer,77.80115095308076,81.05928407972593
5,SommarMotorBevattning,Summer,77.4165008651325,80.9343979385738
6,SolGrillResistor,Summer,64.0338809337953,65.02837108260515
7,FläktSolTransformator,Summer,98.67413280864292,112.09876518332838
8,BevattningPumpVärme,Summer,87.20257877656374,88.47745025338911
9,BevattningFläktSkärm/Display,Summer,85.98671607481153,91.25708346901322
10,FläktBevattningAnslutningar,Summer,87.46738403614995,90.11057345062706
11,GrillKondensatorVärme,Summer,62.48979755060493,63.329462323489516
12,SensorSommarKonditionering,Summer,80.84518176948752,84.06558020109802
13,KonditioneringVentilFläkt,Summer,58.23320540053441,65.69009847361477
14,VärmeGrillDriftsystem,Summer,55.92977888728665,57.820686574404824
15,SolKonditioneringAutomatisering,Summer,53.91556327573691,59.60988887213864
16,KonditioneringBevattningLED,Summer,79.68939965508997,80.65857798077964
17,TransformatorBevattningSol,Summer,72.7032459605092,85.39466292374058
18,FläktKondensatorPool,Summer,71.2393837498331,106.47707271917284
19,FläktStrömbrytareKonditionering,Summer,75.7022329665852,77.93662915856987
20,FläktPoolPump,Summer,64.21836261431537,79.95015528561693
21,VentilPoolKonditionering,Summer,51.51613999528274,60.57951936950828
22,SommarSolKrets,Summer,80.55109989000064,89.59197473154312
23,FläktVärmeLED,Summer,62.77283880662951,69.72969174492113
24,SolBevattningBatteri,Summer,98.14039985865266,100.56080964591837
25,PoolGrillVäxellåda,Summer,86.40946008027544,92.50196912923847
26,AxelUppvärmningSkörd,Fall,56.23268525444997,66.57790107052396
27,HöstAutomatiseringVind,Fall,66.51825730496621,71.56414566646865
28,VindAxelUppvärmning,Fall,94.27368920281837,97.71154139377968
29,BatteriHöstBeskärning,Fall,73.37943657571742,90.90066671984584
30,VindLövSkärm/Display,Fall,59.772179073060926,72.08934139776179
31,Skärm/DisplayLövblåsareLöv,Fall,85.57562869202168,89.32831498364031
32,SkördVindFläkt,Fall,68.41365218966686,77.54123578758062
33,DriftsystemLövUppvärmning,Fall,52.51964912053169,53.29763263858255
34,BeskärningKabelLöv,Fall,85.31053802686878,88.86371552192999
35,HöstSensorBeskärning,Fall,80.2174530771155,97.38982720593731
36,HöstVäxellådaUppvärmning,Fall,91.05009604163033,93.9808578293548
37,UppvärmningFuktighetTrådlöst,Fall,76.52720906668722,78.45536334334984
38,UppvärmningBeskärningKrets,Fall,69.94728755195345,84.32696755624664
39,HöstStrömbrytareLövblåsare,Fall,71.77040345050582,79.1835267381975
40,MotorBeskärningHöst,Fall,50.34986548671379,52.2612407091844
41,VindKretsFuktighet,Fall,69.11699745256256,74.44117091293003
42,VindFuktighetTransformator,Fall,60.45869324982277,67.2495285608407
43,DiagnosverktygSkördHöst,Fall,87.27068443988381,100.37465265920663
44,FuktighetVindFjärrkontroll,Fall,92.00376309507871,121.06685511804035
45,UppvärmningSkördKabel,Fall,72.85018185125153,77.43173812063421
46,VindBatteriUppvärmning,Fall,85.2196897737249,88.38054709790443
47,HöstLövDriftsystem,Fall,94.31622401975645,98.54875775780096
48,UppvärmningBeskärningStrömbrytare,Fall,94.21762714553788,123.42637635445737
49,VentilUppvärmningFuktighet,Fall,85.09832181757804,85.75650936036295
50,LövLEDUppvärmning,Fall,61.903636547623634,72.36164353291215
51,GräsBevattningKrets,Spring,72.48350010582482,94.63566927410511
52,VårBevattningFjärrkontroll,Spring,72.98714465054994,100.42109500035994
53,KretsRengöringKlippare,Spring,92.36867669974598,99.70793702561714
54,KabelSkottGräs,Spring,74.94911647832646,110.45160412797517
55,uftrenareDriftsystemBevattning,Spring,96.79448792654188,98.61993702989999
56,ProgrammeringuftrenareBevattning,Spring,87.09048239588157,95.12045736833956
57,RengöringPollenTransformator,Spring,74.78243747360193,79.93556097614567
58,KlippareVårRelä,Spring,75.71390648996324,75.85226848854722
59,uftrenareBevattningSkärm/Display,Spring,89.7674935066653,90.53075416891681
60,SkottKlippareFjärrkontroll,Spring,58.72029241514345,74.34016511101342
61,DriftsystemPollenGräs,Spring,55.325452249075546,59.04622222978414
62,BevattningResistoruftrenare,Spring,80.61656724759094,95.77775836564011
63,BevattningProgrammeringRengöring,Spring,99.07703381999735,107.99402990687014
64,RengöringSkärm/DisplayVår,Spring,94.24677165701598,95.94814980062748
65,RengöringGräsTrådlöst,Spring,87.9039494023026,94.111352593208
66,BevattningAnslutningaruftrenare,Spring,91.86134125881969,107.05737913114257
67,GräsPumpKlippare,Spring,83.57572282319097,103.40051600615091
68,ResistorSkottVår,Spring,70.83240459026199,82.89766128826135
69,GräsTransformatoruftrenare,Spring,82.90980798618031,114.63953651359444
70,BevattningVäxellådaGräs,Spring,66.80389329167771,71.64269254179443
71,BevattningVårPump,Spring,57.69943539756685,62.538185287029165
72,VårRengöringDriftsystem,Spring,89.58937786634962,93.07705942310861
73,AutomatiseringuftrenareKlippare,Spring,83.98697591387736,101.57248965975941
74,VårVäxellådaKlippare,Spring,84.34646848281453,97.83602345817702
75,MotorBevattningVår,Spring,53.208469377611735,53.36923591298594
76,BelysningInomhusKabel,Winter,59.34143687941719,62.46580906320168
77,IsVärmareDriftsystem,Winter,73.3250770275855,79.14103863208233
78,ReläSlungaVärmare,Winter,73.87574414593176,83.26375752764808
79,JulSkärm/DisplayVärmare,Winter,89.73287156065518,91.62582628598122
80,SnöLEDSlunga,Winter,72.67697170617005,74.76828419037791
81,StrömbrytareIsBelysning,Winter,68.22332063733201,75.8301769652039
82,IsSnöSkärm/Display,Winter,87.2078233967141,97.02408499669991
83,InomhusElfiltStrömbrytare,Winter,57.22810794359259,64.3367950598502
84,MikrokontrollerElfiltIs,Winter,54.32907361592852,63.868758296848675
85,BelysningMikrokontrollerIs,Winter,79.8472285908677,94.59293296014913
86,BelysningInomhusKabel,Winter,92.23017166671218,103.88511703898814
87,SnöVärmareMotor,Winter,90.26784136557009,92.12837119467865
88,BelysningElfiltResistor,Winter,62.103934182043204,68.39321440793906
89,SnöBelysningKabel,Winter,89.82666357072964,91.08779133305336
90,PumpSlungaIs,Winter,56.93277871224707,79.41265424616441
91,SnöAxelIs,Winter,82.10477415461216,84.2415217719815
92,JulTransformatorElfilt,Winter,84.29720575926038,93.38021671912999
93,ElfiltKondensatorVärmare,Winter,52.63171337319523,76.79246325003733
94,KabelElfiltSlunga,Winter,98.18840820204076,103.48949231429519
95,ElfiltJulVäxellåda,Winter,83.11396699767236,135.80830482572208
96,ElfiltJulPump,Winter,95.33015985594625,122.39368830550985
97,KabelBelysningIs,Winter,63.03132509074267,71.14483011836938
98,BelysningKretsElfilt,Winter,79.29227460060358,91.54966927569694
99,IsSnöTrådlöst,Winter,92.89134452916298,94.85090483707894
100,SnöBelysningResistor,Winter,55.77254563575298,78.01220934007185
101,AnslutningarAutomatiseringKrets,General,87.46528678053349,93.66799991965189
102,MikrokontrollerAnslutningarMotor,General,87.57795583937354,88.14611872957873
103,TransformatorTrådlöstVentil,General,67.87739951016637,70.31587514984018
104,DiagnosverktygVentilVäxellåda,General,51.115441003249416,81.75203386349554
105,PumpResistorKrets,General,61.02367799110775,66.2723558803268
106,BatteriFjärrkontrollMotor,General,55.64927134788745,64.25975592316559
107,MotorKretsVäxellåda,General,87.2319937408693,88.78190181306866
108,MikrokontrollerTrådlöstKrets,General,65.45246977452646,82.75560378726694
109,TransformatorFjärrkontrollKondensator,General,88.31796374710987,96.07760997543431
110,LEDDiagnosverktygAnslutningar,General,76.82747815562158,92.31223821216398
111,KondensatorStrömbrytareMotor,General,63.382004366104354,66.65958632952061
